"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"gene_10078"	7.77683828254727	0.011194269958635	0.158748370066247	0.070515810360532	0.943783117026685	0.999908174269159
"gene_10079"	6.81641544511856	0.10089469284768	0.175494134402521	0.574917749765147	0.565346924959169	0.999908174269159
"gene_1008"	1.26711733902106	-0.254663274558772	0.35857848184892	-0.710202333518913	0.477578674015781	0.999908174269159
"gene_10080"	1.17178401760578	-0.0844502641927386	0.362147566913827	-0.233192963057608	0.815611569909463	0.999908174269159
"gene_10081"	4.72084838071524	0.0579964685004284	0.194521387141546	0.298149572921905	0.765589007341499	0.999908174269159
"gene_10082"	30.9802043299075	-0.158404132080424	0.249164318894187	-0.63574163741998	0.524944832916345	0.999908174269159
"gene_10083"	47.8758687787302	0.032443492806307	0.0996727051927088	0.325500273556138	0.74480247561775	0.999908174269159
"gene_10084"	1.09359361066962	0.0577267373842276	0.37536768767814	0.153787177956898	0.877777544071143	0.999908174269159
"gene_10085"	1.65210487974331	-0.280385904751224	0.314227350695149	-0.892302672351532	0.372230722277482	0.999908174269159
"gene_10086"	1.26639681582112	0.0470699155785179	0.365593447019983	0.12874934154918	0.897555991374404	0.999908174269159
"gene_10087"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10088"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10089"	2.31294790256435	0.0396163086831113	0.267299563543723	0.148209402805969	0.882177511406703	0.999908174269159
"gene_1009"	1.44872060517799	0.211820512437746	0.341154970299122	0.620892353560095	0.534670452546347	0.999908174269159
"gene_10090"	29.1811068228434	-0.0178930541015854	0.093673195143937	-0.191015733733553	0.848513266382538	0.999908174269159
"gene_10091"	114.73647550111	-0.0541133097947466	0.0899449797740342	-0.601626793743171	0.547422589526706	0.999908174269159
"gene_10092"	12.5992680602146	-0.165300470571742	0.157474864037099	-1.04969432158264	0.293858675323929	0.999908174269159
"gene_10093"	34.6274048701901	0.0540419012919939	0.0971361537553609	0.556352081101537	0.577970190163285	0.999908174269159
"gene_10094"	23.4346574755992	-0.156439468444434	0.127006196856845	-1.23174673611213	0.218043705611757	0.999908174269159
"gene_10095"	9.43403795652789	0.197720677759836	0.175087834465189	1.1292656532293	0.258785785382208	0.999908174269159
"gene_10096"	6.45966501950814	0.015787241367877	0.185183003644167	0.0852521076837725	0.932060965385437	0.999908174269159
"gene_10097"	6.25004884978748	0.0438696363904928	0.198377658994136	0.221142020794739	0.824981852237502	0.999908174269159
"gene_10098"	1.09689929658174	0.0574994571684327	0.375502633755641	0.153126641465451	0.878298406778088	0.999908174269159
"gene_10099"	1.16349959053093	0.0385799827184128	0.354886928456577	0.108710633232391	0.913432007744058	0.999908174269159
"gene_101"	4.55127500381874	-0.309691688465131	0.183644325987199	-1.68636676793771	0.0917251781312287	0.999908174269159
"gene_1010"	32.6080813916813	-0.00704319130331939	0.101303784848835	-0.0695254507403566	0.944571374904324	0.999908174269159
"gene_10100"	3.50215551482736	-0.283709016609962	0.227724934937459	-1.24584080653213	0.21282284508838	0.999908174269159
"gene_10101"	1.13473481952125	0.099936418948625	0.373340668511385	0.267681577115882	0.788944431805544	0.999908174269159
"gene_10102"	1.07999735412496	0.0146633074459438	0.377987537548673	0.0387930976270761	0.969055347989514	0.999908174269159
"gene_10103"	1.52869031514954	-0.0901293708162134	0.340243997152104	-0.264896284932609	0.791089360331773	0.999908174269159
"gene_10104"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10105"	2.44581450675922	-0.225867129341405	0.251381150124437	-0.898504638194222	0.368916573572074	0.999908174269159
"gene_10106"	1.33366676516299	0.162043219276709	0.339849630630494	0.476808578476559	0.633498436547878	0.999908174269159
"gene_10107"	25.0167093142961	0.00373177102174121	0.147982849454574	0.0252175913323438	0.979881405563824	0.999908174269159
"gene_10108"	1.10914806073286	0.00979196169229899	0.367279418569745	0.0266607961056755	0.978730282184068	0.999908174269159
"gene_10109"	1.3935333076094	0.23515863253713	0.349548990338951	0.672748710585891	0.501107172597844	0.999908174269159
"gene_1011"	1.08431379766585	-0.0335027032643401	0.375104103337757	-0.0893157471918484	0.92883097963636	0.999908174269159
"gene_10110"	2.32864313878111	-0.109167284872712	0.245165999684	-0.445279055878143	0.656118101591297	0.999908174269159
"gene_10111"	1.95085308854506	-0.216766158441356	0.252376629678506	-0.85889948969319	0.390395970989658	0.999908174269159
"gene_10112"	8.55912272776165	0.234929205047885	0.168246593734859	1.39633855184082	0.162612569710421	0.999908174269159
"gene_10113"	4.8004611369537	0.121662369631499	0.196558359541386	0.618963090226046	0.535940674433542	0.999908174269159
"gene_10114"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10115"	2.75162565339657	-0.0905027849385248	0.242959025020031	-0.37250225601236	0.709518932606475	0.999908174269159
"gene_10116"	5.55100889375877	-0.192093824326562	0.19080179630981	-1.00677157155614	0.314044558996573	0.999908174269159
"gene_10117"	2.1300583849775	0.00121128516925249	0.28891108123985	0.00419258812799534	0.996654808463052	0.999993230589399
"gene_10118"	10.2982029728265	0.0570518979557241	0.151165929380979	0.37741241157548	0.705867144619269	0.999908174269159
"gene_10119"	20.273361821694	0.0231944731883787	0.126011207004864	0.184066748820868	0.853961091351189	0.999908174269159
"gene_1012"	43.611801485283	-0.19030119196042	0.0885671377029632	-2.14866593745699	0.0316608906881659	0.999908174269159
"gene_10120"	2.43879887510906	0.085474708371984	0.263358578883732	0.324556385192676	0.74551684116825	0.999908174269159
"gene_10121"	3.53937701720141	0.00981204506424078	0.214231797924499	0.0458010676253523	0.963468807863486	0.999908174269159
"gene_10122"	80.0245375590709	0.114449302153043	0.128949901371059	0.887548582326637	0.374783622221018	0.999908174269159
"gene_10123"	12.8504482207831	0.0736589750839178	0.18159967563373	0.405611820763828	0.685027842031987	0.999908174269159
"gene_10124"	4.78301043238823	0.00245926746536488	0.189159727148826	0.0130010097943839	0.989626987229622	0.999908174269159
"gene_10125"	59.6195075574131	-0.0317044831849163	0.0928298446907127	-0.341533299883763	0.732702140537283	0.999908174269159
"gene_10126"	12.4172883549923	0.114152001290578	0.149212667295873	0.765028890370455	0.444254341458693	0.999908174269159
"gene_10127"	1.12432418128508	0.0146316071696244	0.377631384728815	0.0387457392614007	0.969093106111134	0.999908174269159
"gene_10128"	29.4383496681938	-0.0432215369449578	0.135898932954026	-0.318041768286581	0.750453254001088	0.999908174269159
"gene_10129"	2.10629270333312	0.0616631188496439	0.293818518974606	0.209868047340383	0.833770661368995	0.999908174269159
"gene_1013"	9.49968110261826	0.0792506440864231	0.153855221261177	0.51509882756524	0.606483961967487	0.999908174269159
"gene_10130"	1.34649328191107	-0.15766529850077	0.339204135299177	-0.464809482236146	0.642067896719532	0.999908174269159
"gene_10131"	55.633293229133	-0.00455624749213656	0.100255727968229	-0.0454462561339182	0.963751611988785	0.999908174269159
"gene_10132"	21.8649605574648	-0.183990666435678	0.158945043807104	-1.1575741025242	0.247037882765736	0.999908174269159
"gene_10133"	36.2267521853825	-0.0983168460367771	0.16855700321299	-0.583285441498641	0.559701161423588	0.999908174269159
"gene_10134"	7.57745010392518	0.0228530847762952	0.19272129471929	0.118581004811026	0.905607315120105	0.999908174269159
"gene_10135"	4.2204293689239	-0.00416954983544473	0.219013602582303	-0.0190378578603484	0.98481090467071	0.999908174269159
"gene_10136"	4.88122954963772	-0.0828084102193833	0.170306312285647	-0.48623218428036	0.626802554864181	0.999908174269159
"gene_10137"	12.4702511495024	0.0408381263898967	0.167677553181026	0.243551540532128	0.807578163219286	0.999908174269159
"gene_10138"	66.3261246092021	-0.116835591191563	0.109215181726187	-1.06977426897005	0.284720927004551	0.999908174269159
"gene_10139"	21.6509849241462	0.0271730534083976	0.123225702863188	0.220514493137577	0.825470486273869	0.999908174269159
"gene_1014"	18.6592074909497	-0.0418623769430214	0.110873984859613	-0.377567172281458	0.70575215527488	0.999908174269159
"gene_10140"	7.47890757441761	-0.224330705751645	0.158027476156396	-1.4195677309282	0.155733565423282	0.999908174269159
"gene_10141"	3.541782392546	-0.0885509359468185	0.223541302437573	-0.396127851905791	0.692010712496668	0.999908174269159
"gene_10142"	25.9701615713379	-0.112778921128297	0.111740372702488	-1.00929429892429	0.31283351347057	0.999908174269159
"gene_10143"	8.10037806331154	-0.108972605427576	0.174531125986714	-0.624373473851713	0.532382341445458	0.999908174269159
"gene_10144"	6.97838827965386	0.0256469753126224	0.173088354891382	0.148172737147549	0.882206446898451	0.999908174269159
"gene_10145"	4.48913598404669	-0.149498892863557	0.195828639131292	-0.763416901259917	0.445214803491512	0.999908174269159
"gene_10146"	1.39780987996176	0.12032908390408	0.328145444375017	0.366694360585311	0.713847013583882	0.999908174269159
"gene_10147"	10.090671180306	0.122418328681992	0.174595286281218	0.701154832352199	0.483206394142659	0.999908174269159
"gene_10148"	1.61712937040146	-0.185590957044653	0.311718489101566	-0.595380009634855	0.551589484849411	0.999908174269159
"gene_10149"	1.98704486804226	0.0651018789831348	0.289692081401962	0.224727851269095	0.822190996554752	0.999908174269159
"gene_1015"	22.9263430574329	-0.0537331145756553	0.11556186476992	-0.46497271987291	0.64195099263457	0.999908174269159
"gene_10150"	10.7073933951138	-0.100537317448725	0.145303377985876	-0.691913146427313	0.488991874223705	0.999908174269159
"gene_10151"	17.5755807300978	-0.145593980046027	0.12099242416824	-1.20333137423198	0.228848112652004	0.999908174269159
"gene_10152"	7.94891093210069	0.346377090679102	0.286724759447221	1.20804736691343	0.227029043219613	0.999908174269159
"gene_10153"	19.8408244731003	0.169261579502585	0.233107772340123	0.726108691286444	0.467772141359576	0.999908174269159
"gene_10154"	1.40887949874411	-0.163795920069402	0.319855081927787	-0.512094161775368	0.608585110329949	0.999908174269159
"gene_10155"	11.280775475579	-0.0115573913588261	0.145412654337079	-0.0794799559330996	0.936650874019005	0.999908174269159
"gene_10156"	8.78787480519567	-0.12139057385562	0.155903384531173	-0.778626931164205	0.436199509990787	0.999908174269159
"gene_10157"	8.33555971471825	0.121320028241173	0.165205218174144	0.734359541314781	0.462729638187788	0.999908174269159
"gene_10158"	6.50569999267889	-0.19171545488544	0.174850033827065	-1.09645649296846	0.27287905300101	0.999908174269159
"gene_10159"	2.07688948760205	0.173668852031992	0.300239428677822	0.578434527392973	0.562970788712583	0.999908174269159
"gene_1016"	13.2153805309666	-0.272684936272248	0.13844965465195	-1.96956024886991	0.0488887912074869	0.999908174269159
"gene_10160"	1.50428498975808	0.0148825007626594	0.339543635017506	0.0438308930806259	0.96503920162293	0.999908174269159
"gene_10161"	1.62466924256599	0.000473700832376697	0.318475348839127	0.00148740187930834	0.998813225442387	0.99999659534644
"gene_10162"	12.4551772454956	-0.0582895625964989	0.124249198208211	-0.469134315851438	0.638973631930638	0.999908174269159
"gene_10163"	2.29039735900925	0.011812823301751	0.288909141812362	0.0408876757157898	0.967385442586212	0.999908174269159
"gene_10164"	6.21076464782299	0.210512620237452	0.174663554165872	1.20524640210593	0.228108193955791	0.999908174269159
"gene_10165"	1.22802538229867	0.0381398937091128	0.355707958445893	0.10722249194465	0.914612472297289	0.999908174269159
"gene_10166"	4.55026228343238	-0.0421492864932905	0.200311127356094	-0.210419096780188	0.83334058920951	0.999908174269159
"gene_10167"	17.8715741303141	-0.040326285930605	0.117195848143545	-0.344093127609881	0.730776251076845	0.999908174269159
"gene_10168"	18.5836506811815	0.457479270405329	0.186523008905183	2.45266936819513	0.0141800607476112	0.999908174269159
"gene_10169"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1017"	15.2907330808922	-0.0265117640503596	0.137178961633722	-0.193264067132596	0.846752166047515	0.999908174269159
"gene_10170"	2.62048659936959	0.600661103849412	0.233092140531232	2.57692559895184	0.00996834042902195	0.999908174269159
"gene_10171"	19.279499013765	0.157100020466327	0.114751555306287	1.36904480333191	0.17098527039188	0.999908174269159
"gene_10172"	1.32682913597834	-0.125403027138519	0.340626629598579	-0.368153914702159	0.712758471447146	0.999908174269159
"gene_10173"	2.16646046205329	-0.178864732255402	0.299289778193179	-0.597630608486576	0.550086436082456	0.999908174269159
"gene_10174"	1.07831197968326	0.0146563207176768	0.377908561675045	0.0387827167839596	0.969063624475629	0.999908174269159
"gene_10175"	3.99483898530629	-0.143669402221806	0.216752682177542	-0.662826410166986	0.507441737013904	0.999908174269159
"gene_10176"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10177"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10178"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10179"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1018"	7.0698428465478	-0.0976549084641699	0.167620321802145	-0.582595877482204	0.560165381278701	0.999908174269159
"gene_10180"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10181"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10182"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10183"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10184"	10.3213689701404	-0.106272561950334	0.185853663773786	-0.571807731913669	0.567452238542498	0.999908174269159
"gene_10185"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10186"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10187"	8.06661133076568	0.276057053445724	0.333846227294626	0.826898826093663	0.40829440884411	0.999908174269159
"gene_10188"	1.09859147930789	-0.0793258800199031	0.372412448520338	-0.213005446877727	0.831322714181907	0.999908174269159
"gene_10189"	1.09224109275731	0.0146792617835009	0.378168895798415	0.0388166820343833	0.969036544517696	0.999908174269159
"gene_1019"	7.91749601225663	-0.0650593245935111	0.174944630134671	-0.371885233307413	0.709978300024144	0.999908174269159
"gene_10190"	1.11547564998594	0.0498109053425908	0.370173740129698	0.134560883019791	0.892959071074612	0.999908174269159
"gene_10191"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10192"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10193"	1.07493347164297	0.0588152949563785	0.375434190238354	0.156659399931152	0.875513286064292	0.999908174269159
"gene_10194"	1.13086892043038	-0.0806339721689286	0.373169758272512	-0.216078528287505	0.828926536310028	0.999908174269159
"gene_10195"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10196"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10197"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10198"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10199"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_102"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1020"	2.37224177519626	0.166558029534039	0.271350816318093	0.61381068166307	0.539340437872318	0.999908174269159
"gene_10200"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10201"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10202"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10203"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10204"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10205"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10206"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10207"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10208"	1.37173184740353	0.145590694991712	0.349168646441703	0.416963826722111	0.676704866608655	0.999908174269159
"gene_10209"	860.49464020884	0.334711458902606	0.16205291284312	2.0654454957353	0.0388808676074637	0.999908174269159
"gene_1021"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10210"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10211"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10212"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_10213"	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
